attraction_id,nama,kota,id_kota,provinsi,category,total_review,total_rating,img,longitude,latitude,link_detail,adult_price,child_price
1194,Tandikat Mountain,Tanah Datar,186,West Sumatra,Mountains,4,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/38/eb/3e/gunung-tandikat.jpg?w=500&h=400&s=1,100.3197222,-0.4311111,https://www.tripadvisor.com/Attraction_Review-g297723-d6364289-Reviews-Tandikat_Mountain-Bukittinggi_West_Sumatra_Sumatra.html,110000,85000
464,Mount Galunggung,Tasikmalaya,188,West Java,Mountains,99,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/0d/dc/25/walking-down-to-the-crater.jpg?w=500&h=400&s=1,108.0716667,-7.2666667,https://www.tripadvisor.com/Attraction_Review-g1131500-d3257746-Reviews-Mount_Galunggung-Tasikmalaya_West_Java_Java.html,80000,55000
401,Dieng Plateau Theatre,Kabupaten Wonosobo,98,Jawa Tengah,Others,23,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/a5/d6/8b/mini-theatre-you-don.jpg?w=300&h=-1&s=1,109.9150113,-7.2167354,https://www.tripadvisor.com/Attraction_Review-g1137819-d10547114-Reviews-Dieng_Plateau_Theatre-Dieng_Central_Java_Java.html,80000,55000
85,Museum Rumah Cut Nyak Dhien,Aceh Besar,1,Aceh,Others,30,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/38/f3/d3/museum-rumah-cut-nyak.jpg?w=500&h=-1&s=1,95.271683,5.5168026,https://www.tripadvisor.com/Attraction_Review-g317109-d4378146-Reviews-Museum_Rumah_Cut_Nyak_Dhien-Banda_Aceh_Aceh_Sumatra.html,60000,35000
34,Museum PASIFIKA,Badung,4,Bali,Others,"1,056",4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/ac/6f/29/museum-pasifika-building.jpg?w=500&h=400&s=1,115.2307077,-8.8001117,https://www.tripadvisor.com/Attraction_Review-g297698-d1230139-Reviews-Museum_PASIFIKA-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,110000,85000
71,PLTD Apung 1,Banda Aceh,7,Aceh,Others,116,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/73/9f/ef/view-from-the-walkway.jpg?w=500&h=-1&s=1,95.3067672,5.54642,https://www.tripadvisor.com/Attraction_Review-g317109-d8862582-Reviews-PLTD_Apung_1-Banda_Aceh_Aceh_Sumatra.html,70000,45000
153,Geology Museum,Dane County,29,Wisconsin,Others,799,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/1d/65/12/not-so-ancient-elephant.jpg?w=500&h=-1&s=1,-89.4062614,43.0705756,https://www.tripadvisor.com/Attraction_Review-g297704-d2229304-Reviews-Geology_Museum-Bandung_West_Java_Java.html,110000,85000
548,Wildlife Museum,Greene County,37,Missouri,Others,269,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/a0/16/5f/20160810-111247-largejpg.jpg?w=500&h=400&s=1,-93.2961738,37.1817079,https://www.tripadvisor.com/Attraction_Review-g1237079-d6598780-Reviews-Wildlife_Museum-Batu_East_Java_Java.html,80000,55000
899,Museum HM Soeharto,Kabupaten Bantul,53,Daerah Istimewa Yogyakarta,Others,20,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/8f/94/c9/patung-almhmsoeharto.jpg?w=500&h=-1&s=1,110.2805284,-7.7913177,https://www.tripadvisor.com/Attraction_Review-g2304084-d8761185-Reviews-Museum_HM_Soeharto-Bantul_Yogyakarta_Region_Java.html,60000,35000
904,Parangtritis Geomaritime Science Park,Kabupaten Bantul,53,Daerah Istimewa Yogyakarta,Others,5,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/60/b9/04/museum-gumuk-pasir.jpg?w=500&h=400&s=1,110.3019815,-8.0088829,https://www.tripadvisor.com/Attraction_Review-g2304084-d9983876-Reviews-Parangtritis_Geomaritime_Science_Park-Bantul_Yogyakarta_Region_Java.html,110000,85000
920,Rumah Pengasingan Bung Karno,Kabupaten Ende,62,Nusa Tenggara Timur,Others,122,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a4/27/33/rumah-pengasingan-bung.jpg?w=500&h=400&s=1,121.6446,-8.8406887,https://www.tripadvisor.com/Attraction_Review-g1472388-d6780994-Reviews-Rumah_Pengasingan_Bung_Karno-Bengkulu_Bengkulu_Province_Sumatra.html,90000,65000
302,Ullen Sentalu Museum,Kabupaten Sleman,87,Daerah Istimewa Yogyakarta,Others,"1,501",4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/75/52/ef/ullen-sentalu.jpg?w=500&h=-1&s=1,110.4233959,-7.5978656,https://www.tripadvisor.com/Attraction_Review-g294230-d1738026-Reviews-Ullen_Sentalu_Museum-Yogyakarta_Region_Java.html,80000,55000
321,Affandi Museum,Kabupaten Sleman,87,Daerah Istimewa Yogyakarta,Others,281,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b8/bb/11/affandi-museum.jpg?w=500&h=-1&s=1,110.396397,-7.782713,https://www.tripadvisor.com/Attraction_Review-g5074492-d3618829-Reviews-Affandi_Museum-Depok_Sleman_District_Yogyakarta_Region_Java.html,70000,45000
878,Museum Prabu Geusan Ulun,Kabupaten Sumedang,94,Jawa Barat,Others,15,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/03/8c/51/museum-prabu-geusan-ulun.jpg?w=300&h=-1&s=1,107.9208248,-6.8611033,https://www.tripadvisor.com/Attraction_Review-g3363974-d3267448-Reviews-Museum_Prabu_Geusan_Ulun-Sumedang_West_Java_Java.html,90000,65000
626,Dahor Heritage Balikpapan,Kota Balikpapan,107,Kalimantan Timur,Others,3,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f7/e5/df/dahor-heritage-balikpapan.jpg?w=500&h=400&s=1,116.8257131,-1.2354317,https://www.tripadvisor.com/Attraction_Review-g317100-d11872443-Reviews-Dahor_Heritage_Balikpapan-Balikpapan_East_Kalimantan_Kalimantan.html,80000,55000
629,Museum Kodam Mulawarman,Kota Balikpapan,107,Kalimantan Timur,Others,4,3.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/6b/ff/40/canon-peninggalan-perang.jpg?w=500&h=400&s=1,116.8178433,-1.2340862,https://www.tripadvisor.com/Attraction_Review-g317100-d7725378-Reviews-Museum_Kodam_Mulawarman-Balikpapan_East_Kalimantan_Kalimantan.html,80000,55000
66,Aceh Tsunami Museum,Kota Banda Aceh,108,Aceh,Others,553,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/6b/04/0e/photo0jpg.jpg?w=500&h=400&s=1,95.3149526,5.5480144,https://www.tripadvisor.com/Attraction_Review-g317109-d3688916-Reviews-Aceh_Tsunami_Museum-Banda_Aceh_Aceh_Sumatra.html,80000,55000
73,Aceh State Museum,Kota Banda Aceh,108,Aceh,Others,50,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/a7/a8/fb/museum-negeri-aceh.jpg?w=500&h=400&s=1,95.3209554,5.5485602,https://www.tripadvisor.com/Attraction_Review-g317109-d4567332-Reviews-Aceh_State_Museum-Banda_Aceh_Aceh_Sumatra.html,90000,65000
990,Wasaka Museum,Kota Banjarmasin,111,Kalimantan Selatan,Others,8,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/2d/70/69/foto-di-depan-museum.jpg?w=500&h=400&s=1,114.60908,-3.3039274,https://www.tripadvisor.com/Attraction_Review-g303950-d8322301-Reviews-Wasaka_Museum-Banjarmasin_South_Kalimantan_Kalimantan.html,110000,85000
541,Museum Angkut,Kota Batu,113,Jawa Timur,Others,"1,941",4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/5b/c9/f4/museum-angkut.jpg?w=500&h=400&s=1,112.5199747,-7.878809,https://www.tripadvisor.com/Attraction_Review-g1237079-d6582072-Reviews-Museum_Angkut-Batu_East_Java_Java.html,90000,65000
554,The Bagong Adventure Human Body Museum,Kota Batu,113,Jawa Timur,Others,162,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/36/55/6c/pintu-utama.jpg?w=500&h=400&s=1,112.5250274,-7.8834283,https://www.tripadvisor.com/Attraction_Review-g1237079-d7390706-Reviews-The_Bagong_Adventure_Human_Body_Museum-Batu_East_Java_Java.html,100000,75000
865,D’Topeng Kingdom Museum,Kota Batu,113,Jawa Timur,Others,104,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/67/af/a8/d-topeng-kingdom.jpg?w=500&h=-1&s=1,112.5199747,-7.878809,https://www.tripadvisor.com/Attraction_Review-g297710-d7298675-Reviews-D_Topeng_Kingdom_Museum-Malang_East_Java_Java.html,90000,65000
924,Rumah Ibu Fatmawati Soekarno,Kota Bengkulu,115,Bengkulu,Others,38,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/bf/dc/44/rumah-ibu-fatmawati-soekarno.jpg?w=500&h=-1&s=1,102.2654478,-3.7983027,https://www.tripadvisor.com/Attraction_Review-g1472388-d8467921-Reviews-Rumah_Ibu_Fatmawati_Soekarno-Bengkulu_Bengkulu_Province_Sumatra.html,70000,45000
572,The Bucketlist Indonesia,Kota Bogor,116,Jawa Barat,Others,97,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/bb/83/06/international-gallery.jpg?w=500&h=400&s=1,106.8158253,-6.5911987,https://www.tripadvisor.com/Attraction_Review-g297706-d23106965-Reviews-The_Bucketlist_Indonesia-Bogor_West_Java_Java.html,70000,45000
585,Museum Zoologi,Kota Bogor,116,Jawa Barat,Others,137,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/2a/ca/3d/20180602-133603-largejpg.jpg?w=500&h=-1&s=1,106.7969367,-6.6036134,https://www.tripadvisor.com/Attraction_Review-g297706-d6582098-Reviews-Museum_Zoologi-Bogor_West_Java_Java.html,70000,45000
442,Museum Rumah Kelahiran Bung Hatta,Kota Bukittinggi,117,Sumatera Barat,Others,36,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/38/62/6d/museum-rumah-kelahiran.jpg?w=500&h=-1&s=1,100.3731443,-0.3009264,https://www.tripadvisor.com/Attraction_Review-g297723-d6581984-Reviews-Museum_Rumah_Kelahiran_Bung_Hatta-Bukittinggi_West_Sumatra_Sumatra.html,60000,35000
1183,Museum Rumah Kelahiran Bung Hatta,Kota Bukittinggi,117,Sumatera Barat,Others,36,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/38/62/6d/museum-rumah-kelahiran.jpg?w=500&h=-1&s=1,100.3731443,-0.3009264,https://www.tripadvisor.com/Attraction_Review-g297723-d6581984-Reviews-Museum_Rumah_Kelahiran_Bung_Hatta-Bukittinggi_West_Sumatra_Sumatra.html,100000,75000
1007,Bajra Sandhi Monument,Kota Denpasar,118,Bali,Others,253,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/cd/f3/ca/het-uitzicht-vanaf-de.jpg?w=500&h=-1&s=1,115.233902,-8.6717348,https://www.tripadvisor.com/Attraction_Review-g297694-d1887053-Reviews-Bajra_Sandhi_Monument-Denpasar_Bali.html,70000,45000
1013,Le Mayeur Museum,Kota Denpasar,118,Bali,Others,410,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/ce/15/4d/le-mayeur-museum.jpg?w=500&h=-1&s=1,115.2636777,-8.6748773,https://www.tripadvisor.com/Attraction_Review-g297700-d2703982-Reviews-Le_Mayeur_Museum-Sanur_Denpasar_Bali.html,110000,85000
249,Museum Bank Indonesia,Kota Jakarta Barat,120,Daerah Khusus Ibukota Jakarta,Others,"1,081",4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/09/b2/ba/20190110-132524-largejpg.jpg?w=500&h=-1&s=1,106.8129846,-6.1371066,https://www.tripadvisor.com/Attraction_Review-g294229-d1162896-Reviews-Museum_Bank_Indonesia-Jakarta_Java.html,120000,95000
258,Wayang Museum,Kota Jakarta Barat,120,Daerah Khusus Ibukota Jakarta,Others,546,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/44/f3/ce/caption.jpg?w=500&h=-1&s=1,106.8125823,-6.1348831,https://www.tripadvisor.com/Attraction_Review-g294229-d379325-Reviews-Wayang_Museum-Jakarta_Java.html,60000,35000
1152,Gentala Arasy Tower,Kota Jambi,124,Jambi,Others,28,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/db/9d/6b/tower-gentala-arasy.jpg?w=500&h=-1&s=1,103.6142392,-1.5849803,https://www.tripadvisor.com/Attraction_Review-g297724-d8822252-Reviews-Gentala_Arasy_Tower-Jambi_Jambi_Province_Sumatra.html,70000,45000
867,Museum Malang Tempo Doeloe,Kota Malang,129,Jawa Timur,Others,110,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/f6/28/87/foto-kenangan.jpg?w=500&h=400&s=1,112.6349265,-7.9789589,https://www.tripadvisor.com/Attraction_Review-g297710-d3989623-Reviews-Museum_Malang_Tempo_Doeloe-Malang_East_Java_Java.html,80000,55000
527,Museum Negeri Propinsi Sulawesi Utara,Kota Manado,130,Sulawesi Utara,Others,19,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/0c/5b/e1/museum-negeri-propinsi.jpg?w=500&h=400&s=1,124.844635,1.4882647,https://www.tripadvisor.com/Attraction_Review-g297721-d9739648-Reviews-Museum_Negeri_Propinsi_Sulawesi_Utara-Manado_North_Sulawesi_Sulawesi.html,110000,85000
1071,Museum Negeri Propinsi Sulawesi Utara,Kota Manado,130,Sulawesi Utara,Others,19,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/0c/5b/e1/museum-negeri-propinsi.jpg?w=500&h=400&s=1,124.844635,1.4882647,https://www.tripadvisor.com/Attraction_Review-g297721-d9739648-Reviews-Museum_Negeri_Propinsi_Sulawesi_Utara-Manado_North_Sulawesi_Sulawesi.html,60000,35000
404,Tjong A Fie's Mansion,Kota Medan,131,Sumatera Utara,Others,583,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/a6/bb/df/mansion.jpg?w=500&h=-1&s=1,98.6805158,3.5854883,https://www.tripadvisor.com/Attraction_Review-g297725-d3138421-Reviews-Tjong_A_Fie_s_Mansion-Medan_North_Sumatra_Sumatra.html,120000,95000
414,Museum Gedung Arca (Museum Negeri Provinsi Sumatra Utara),Kota Medan,131,Sumatera Utara,Others,50,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/86/f7/93/20151227-115251-largejpg.jpg?w=500&h=-1&s=1,98.6963147,3.5681461,https://www.tripadvisor.com/Attraction_Review-g297725-d5827457-Reviews-Museum_Gedung_Arca_Museum_Negeri_Provinsi_Sumatra_Utara-Medan_North_Sumatra_Sumat.html,70000,45000
417,Rahmat International Wildlife Museum & Gallery,Kota Medan,131,Sumatera Utara,Others,97,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/03/b4/5e/rahmat-international.jpg?w=500&h=-1&s=1,98.6674906,3.5792189,https://www.tripadvisor.com/Attraction_Review-g297725-d8639237-Reviews-Rahmat_International_Wildlife_Museum_Gallery-Medan_North_Sumatra_Sumatra.html,90000,65000
339,Museum Adityawarman,Kota Padang,132,Sumatera Barat,Others,110,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/93/ad/17/img-20160313-091202-largejpg.jpg?w=500&h=-1&s=1,100.3562191,-0.9567959,https://www.tripadvisor.com/Attraction_Review-g297726-d4724560-Reviews-Museum_Adityawarman-Padang_West_Sumatra_Sumatra.html,100000,75000
763,Balanga Museum,Kota Palangka Raya,133,Kalimantan Tengah,Others,30,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/e2/b9/97/bagian-depan-museum.jpg?w=500&h=400&s=1,113.9022082,-2.1953075,https://www.tripadvisor.com/Attraction_Review-g303951-d6818635-Reviews-Balanga_Museum-Palangkaraya_Central_Kalimantan_Kalimantan.html,100000,75000
807,Museum Sultan Mahmud Badaruddin II,Kota Palembang,134,Sumatera Selatan,Others,61,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/6f/14/f3/tampak-luar.jpg?w=500&h=400&s=1,104.7614097,-2.9901709,https://www.tripadvisor.com/Attraction_Review-g608501-d7373879-Reviews-Museum_Sultan_Mahmud_Badaruddin_II-Palembang_South_Sumatra_Sumatra.html,60000,35000
815,Sriwijaya Kingdom Archaeological Park,Kota Palembang,134,Sumatera Selatan,Others,3,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/27/36/cb/img-20190425-wa0009-largejpg.jpg?w=500&h=400&s=1,104.7344182,-3.0150322,https://www.tripadvisor.com/Attraction_Review-g608501-d17643126-Reviews-Sriwijaya_Kingdom_Archaeological_Park-Palembang_South_Sumatra_Sumatra.html,110000,85000
661,Museum Batik Danar Hadi,Kota Surakarta,139,Jawa Tengah,Others,567,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/3f/58/49/museum-batik-danar-hadi.jpg?w=500&h=400&s=1,110.8163394,-7.5687936,https://www.tripadvisor.com/Attraction_Review-g297713-d2487428-Reviews-Museum_Batik_Danar_Hadi-Solo_Central_Java_Java.html,90000,65000
677,Tumurun Private Museum,Kota Surakarta,139,Jawa Tengah,Others,10,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/9b/8a/32/photo1jpg.jpg?w=500&h=-1&s=1,110.8163901,-7.5704065,https://www.tripadvisor.com/Attraction_Review-g297713-d17423938-Reviews-Tumurun_Private_Museum-Solo_Central_Java_Java.html,90000,65000
688,Museum Radya Pustaka,Kota Surakarta,139,Jawa Tengah,Others,50,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/8d/15/91/img-20171031-112203-largejpg.jpg?w=500&h=400&s=1,110.814392,-7.5687345,https://www.tripadvisor.com/Attraction_Review-g297713-d7234907-Reviews-Museum_Radya_Pustaka-Solo_Central_Java_Java.html,120000,95000
639,Museum Benteng Heritage,Kota Tangerang,140,Banten,Others,69,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/51/cf/d7/museum-benteng-heritage2.jpg?w=500&h=-1&s=1,106.6296684,-6.1786869,https://www.tripadvisor.com/Attraction_Review-g1493703-d6690362-Reviews-Museum_Benteng_Heritage-Tangerang_Banten_Province_Java.html,110000,85000
319,Yogyakarta Fortress Museum,Kota Yogyakarta,143,Daerah Istimewa Yogyakarta,Others,420,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/a7/7f/c5/museum-benteng-vredeburg.jpg?w=500&h=-1&s=1,110.3661642,-7.800293,https://www.tripadvisor.com/Attraction_Review-g294230-d3618796-Reviews-Yogyakarta_Fortress_Museum-Yogyakarta_Region_Java.html,80000,55000
326,Sonobudoyo Museum,Kota Yogyakarta,143,Daerah Istimewa Yogyakarta,Others,195,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/b5/5d/87/photo0jpg.jpg?w=500&h=-1&s=1,110.3643835,-7.8022995,https://www.tripadvisor.com/Attraction_Review-g294230-d4131228-Reviews-Sonobudoyo_Museum-Yogyakarta_Region_Java.html,110000,85000
294,Blockbuster Museum Surabaya,Surabaya,184,Jawa Timur,Others,26,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/a2/59/4a/img-20190516-wa0012-largejpg.jpg?w=500&h=-1&s=1,112.7795727,-7.2477541,https://www.tripadvisor.com/Attraction_Review-g297715-d17484485-Reviews-Blockbuster_Museum_Surabaya-Surabaya_East_Java_Java.html,90000,65000
300,Ex. De Javasche Bank Soerabaia,Surabaya,184,Jawa Timur,Others,49,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/5c/17/ee/getlstd-property-photo.jpg?w=500&h=-1&s=1,112.7367646,-7.2353939,https://www.tripadvisor.com/Attraction_Review-g297715-d4724602-Reviews-Ex_De_Javasche_Bank_Soerabaia-Surabaya_East_Java_Java.html,90000,65000
504,Blockbuster Museum Surabaya,Surabaya,184,Jawa Timur,Others,26,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/a2/59/4a/img-20190516-wa0012-largejpg.jpg?w=500&h=-1&s=1,112.7795727,-7.2477541,https://www.tripadvisor.com/Attraction_Review-g297715-d17484485-Reviews-Blockbuster_Museum_Surabaya-Surabaya_East_Java_Java.html,70000,45000
510,Ex. De Javasche Bank Soerabaia,Surabaya,184,Jawa Timur,Others,49,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/5c/17/ee/getlstd-property-photo.jpg?w=500&h=-1&s=1,112.7367646,-7.2353939,https://www.tripadvisor.com/Attraction_Review-g297715-d4724602-Reviews-Ex_De_Javasche_Bank_Soerabaia-Surabaya_East_Java_Java.html,70000,45000
245,National Museum,Jakarta,200,,Others,"1,668",4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/e6/0b/2c/old-building-outdoor.jpg?w=500&h=-1&s=1,103.8485091,1.296613,https://www.tripadvisor.com/Attraction_Review-g294229-d379313-Reviews-National_Museum-Jakarta_Java.html,70000,45000
590,Indonesia National Museum of Natural History,Jakarta,200,,Others,17,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/8c/42/01/suasana-lantai-2-museum.jpg?w=500&h=-1&s=1,113.921327,-0.789275,https://www.tripadvisor.com/Attraction_Review-g297706-d12049661-Reviews-Indonesia_National_Museum_of_Natural_History-Bogor_West_Java_Java.html,70000,45000
961,Museum Negeri Provinsi Maluku Siwa Lima,Ambon,195,Maluku,Others,4,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/0c/5b/74/buitenkant-van-het-museum.jpg?w=500&h=-1&s=1,130.1452734,-3.2384616,https://www.tripadvisor.com/Attraction_Review-g608477-d12661405-Reviews-Museum_Negeri_Provinsi_Maluku_Siwa_Lima-Ambon_Maluku_Islands.html,90000,65000
1030,I AM Bali -  Museum & Upside Down,Denpasar,31,Bali,Others,53,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/50/37/7c/i-am-bali-3.jpg?w=500&h=400&s=1,115.188916,-8.4095178,https://www.tripadvisor.com/Attraction_Review-g297694-d10391715-Reviews-I_AM_Bali_3D_Museum_Upside_Down-Denpasar_Bali.html,110000,85000
1021,Taman Festival,Kota Denpasar,118,Bali,Others,122,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/e8/c6/9f/this-place-is-so-quite.jpg?w=500&h=400&s=1,115.2654034,-8.6575124,https://www.tripadvisor.com/Attraction_Review-g297694-d6854217-Reviews-Taman_Festival-Denpasar_Bali.html,60000,35000
1159,Bukit Dua Belas National Park,Kabupaten Batang Hari,54,Jambi,Others,2,4.5 of 5 bubbles,None,102.71361,-1.91667,https://www.tripadvisor.com/Attraction_Review-g297724-d7524801-Reviews-Bukit_Dua_Belas_National_Park-Jambi_Jambi_Province_Sumatra.html,80000,55000
573,Mount Gede Pangrango National Park,Kabupaten Cianjur,60,Jawa Barat,Others,169,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/f6/39/b9/taman-nasional-gunung.jpg?w=500&h=-1&s=1,107.0053077,-6.737286,https://www.tripadvisor.com/Attraction_Review-g297706-d4699613-Reviews-Mount_Gede_Pangrango_National_Park-Bogor_West_Java_Java.html,60000,35000
114,Manusela National Park,Kabupaten Maluku Tengah,77,Maluku,Others,11,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/c2/db/d0/parco.jpg?w=500&h=-1&s=1,129.6199663,-3.0751277,https://www.tripadvisor.com/Attraction_Review-g1600180-d7264095-Reviews-Manusela_National_Park-Seram_Island_Maluku_Islands.html,110000,85000
